Train_OD_Project,ObjName,HeightLabel,Direction,Obj_ID,CurCyc,PosDeDis1,PosDeAmp1,PosDeDis2,PosDeAmp2,PosCeDis1,PosCeAmp1,PosCeDis2,PosCeAmp2,TrainObjDist,AvgDeEchoHigh_SameTx,AvgCeEchoHigh_SameTxRx,OdoDiffObjDis,OdoDiffDeDis,OdoDiff,ObjDiff,CosAngle,RateOfVhoDeDiff,AngleDist,TxSensID
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,3,1442,1187,0,0,1502,3310,3943,174,1417,1113,1113,76,71,297,221,9577,11601,429,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,4,1676,462,3795,214,1608,401,0,0,1488,1848,1683,78,78,369,291,3864,0,1621,11
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,5,1717,1804,0,0,1739,2081,0,0,1677,1848,1683,197,190,559,362,9635,10605,468,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,6,2004,406,0,0,1944,482,0,0,1842,2238,2238,175,170,726,551,4732,10884,1824,11
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,7,2036,1378,0,0,2055,1461,0,0,2016,434,434,188,181,904,716,9774,10815,436,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,8,2112,749,0,0,2171,667,0,0,2096,1951,1951,98,93,988,890,9598,10313,610,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2112,749,0,0,2138,1461,0,0,2089,1573,1464,18,18,988,970,9653,0,564,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2391,1222,0,0,2407,1628,0,0,2367,1216,1371,307,307,1273,966,9738,10394,552,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2469,555,0,0,2526,402,0,0,2445,1769,1769,111,111,1131,1020,9766,10336,539,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2469,555,0,0,2492,1628,0,0,2440,810,652,32,32,1060,1028,9785,0,513,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2752,861,0,0,2764,623,0,0,2710,652,652,309,298,1261,952,9709,9889,667,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2831,490,0,0,2888,331,0,0,2804,1316,1316,133,133,1166,1033,9810,10165,555,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2831,490,0,0,2853,623,0,0,2800,619,598,37,29,999,962,9827,0,531,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3108,461,0,0,3123,552,0,0,3079,598,598,323,319,1107,784,9735,10702,720,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3187,333,0,0,3247,339,0,0,3161,848,848,123,109,1106,983,9828,10365,593,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3187,333,0,0,3203,552,0,0,3156,528,459,34,34,1106,1072,9837,0,576,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3455,291,0,0,3466,369,0,0,3405,459,459,282,276,1071,789,9759,9596,759,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3455,291,0,0,3537,156,0,0,3403,537,537,27,19,987,960,9753,0,766,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3538,239,0,0,3592,188,0,0,3497,476,537,119,116,1082,963,9850,9829,611,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3538,239,0,0,3549,369,0,0,3495,377,354,22,21,809,787,9851,0,607,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3810,397,0,0,3814,158,0,0,3756,354,354,285,285,976,691,9766,10056,821,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3810,397,0,0,3894,0,0,0,3753,360,383,20,13,976,956,9758,0,837,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,4251,208,0,0,4302,188,0,0,4226,367,344,492,492,1166,674,9880,10350,661,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,4251,208,0,0,4259,0,0,0,4223,270,260,18,18,1083,1065,9877,0,663,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,3,3056,477,0,0,5100,0,0,0,3019,243,243,88,88,274,186,9966,9651,248,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,4,2971,458,0,0,5100,0,0,0,2924,301,301,97,97,369,272,9967,11176,247,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,3,2957,544,0,0,5100,0,0,0,2893,490,490,92,92,262,170,9799,10674,586,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,5,2883,673,0,0,5100,0,0,0,2831,333,333,97,97,464,367,9964,10795,246,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,4,2870,745,0,0,5100,0,0,0,2800,503,503,92,92,357,265,9795,10919,575,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,6,2798,390,0,0,5100,0,0,0,2754,389,389,99,99,559,460,9942,11176,300,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,5,2785,509,0,0,5100,0,0,0,2723,551,551,82,82,440,358,9786,9764,571,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,7,2715,286,0,0,5100,0,0,0,2679,389,389,94,94,631,537,9941,8674,294,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,6,2703,827,0,0,5100,0,0,0,2639,544,544,89,89,524,435,9781,10243,562,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,8,2639,566,0,0,5100,0,0,0,2596,376,376,102,102,714,612,9937,10921,294,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,7,2624,313,0,0,5100,0,0,0,2567,585,585,76,76,595,519,9777,8987,554,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2568,534,0,0,5100,0,0,0,2523,397,397,91,91,786,695,9930,10140,301,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,8,2557,952,0,0,5100,0,0,0,2496,551,551,75,75,666,591,9768,10597,548,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2494,413,0,0,5100,0,0,0,2441,433,433,95,95,762,667,9926,11216,301,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2489,1274,0,0,5100,0,0,0,2424,595,595,76,76,738,662,9756,10588,546,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2437,475,0,0,5100,0,0,0,2392,444,444,61,61,725,664,9918,8245,311,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2429,1181,3954,171,5100,0,0,0,2355,680,680,77,77,726,649,9706,11833,581,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2380,537,0,0,5100,0,0,0,2321,474,474,87,87,714,627,9906,12631,320,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2371,1285,0,0,5100,0,0,0,2299,770,770,69,69,702,633,9676,10344,599,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2317,439,0,0,5100,0,0,0,2272,481,481,63,63,666,603,9900,7460,324,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2315,1325,0,0,5100,0,0,0,2267,847,847,72,72,666,594,9677,10535,587,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2263,529,0,0,5100,0,0,0,2213,479,479,72,72,631,559,9894,11111,328,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2270,1014,0,0,5100,0,0,0,2212,934,934,86,86,619,533,9634,10666,612,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2233,441,0,0,5100,0,0,0,2156,463,463,55,55,596,541,9877,20000,343,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2220,1447,0,0,5100,0,0,0,2164,964,964,73,73,584,511,9630,9600,602,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2173,639,4728,231,5100,0,0,0,2110,468,468,48,48,571,523,9871,7833,347,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2170,1704,0,0,5100,0,0,0,2114,1068,1068,72,72,547,475,9609,9400,606,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2121,1013,0,0,5100,0,0,0,2061,508,508,50,50,536,486,9860,9230,350,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2118,1659,0,0,5100,0,0,0,2042,1166,1166,95,95,548,453,9585,13846,604,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2079,889,0,0,5100,0,0,0,2014,557,557,49,49,511,462,9847,11190,357,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2069,2005,0,0,5100,0,0,0,1996,1315,1315,70,70,524,454,9586,9591,592,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2016,849,0,0,5100,0,0,0,1946,597,597,73,73,500,427,9842,11428,352,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2011,2453,0,0,5100,0,0,0,1948,1432,1432,72,72,500,428,9565,8275,593,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,1959,595,4513,330,5100,0,0,0,1899,645,645,54,54,500,446,9838,8245,349,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,1958,1850,0,0,5100,0,0,0,1876,659,659,30,30,452,422,9403,0,674,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1905,719,4454,311,5100,0,0,0,1842,659,659,45,36,441,396,9765,11111,409,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1907,2038,0,0,5100,0,0,0,1830,709,709,22,22,393,371,9470,9411,617,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1860,599,4404,279,5100,0,0,0,1785,1944,1944,54,49,380,326,9741,13111,415,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1855,2154,0,0,5100,0,0,0,1785,757,757,8,8,333,325,9478,9038,598,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1743,460,0,0,5100,0,0,0,1690,2014,2014,105,100,381,276,9711,8205,417,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1759,1813,0,0,5100,0,0,0,1667,685,685,33,33,357,324,9430,12395,585,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1707,926,4260,286,5100,0,0,0,1644,1963,1963,30,29,309,279,9708,13055,408,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1711,1927,0,0,5100,0,0,0,1622,659,659,31,31,286,255,9420,10000,576,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1657,1466,0,0,5100,0,0,0,1599,1956,1956,32,32,286,254,9699,9600,406,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1667,1274,0,0,5100,0,0,0,1576,834,834,31,31,274,243,9394,10909,572,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1612,1587,4174,203,5100,0,0,0,1552,1841,1841,31,31,285,254,9687,10444,400,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1624,1978,3227,258,5100,0,0,0,1529,1007,1007,29,29,262,233,9372,10930,567,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1569,1947,0,0,5100,0,0,0,1505,1829,1829,30,30,286,256,9679,11162,395,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1580,2276,0,0,5100,0,0,0,1484,1277,1277,29,29,214,185,9344,10909,562,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1517,1299,4073,218,5100,0,0,0,1460,1853,1853,32,32,215,183,9674,9230,387,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1539,1428,3285,199,5100,0,0,0,1437,1445,1445,30,30,214,184,9302,11463,564,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1478,1936,4043,380,5100,0,0,0,1414,1776,1776,29,29,214,185,9669,12051,378,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1493,2028,0,0,5100,0,0,0,1392,1647,1647,29,29,214,185,9277,10434,559,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1440,2962,3994,464,5100,0,0,0,1369,1796,1796,30,30,214,184,9651,12631,377,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1445,2750,3020,266,5100,0,0,0,1348,1946,1946,32,32,215,183,9264,10000,546,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1398,2816,3952,505,5100,0,0,0,1325,2092,2092,33,33,214,181,9620,11190,381,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1405,1857,0,0,5100,0,0,0,1303,2192,2192,34,34,214,180,9248,11750,534,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1340,1201,3908,554,5100,0,0,0,1279,2067,2067,33,33,214,181,9603,8275,375,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1336,1586,2738,266,5100,0,0,0,1255,2042,2042,33,33,214,181,9228,6956,523,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1309,2272,3856,756,5100,0,0,0,1231,1929,1929,33,33,215,182,9543,15483,389,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1303,3330,2902,239,5100,0,0,0,1210,2237,2237,31,31,214,183,9240,14242,500,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1255,1638,3816,263,5100,0,0,0,1186,2310,2310,32,32,214,182,9509,8703,390,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1251,2271,2850,288,5100,0,0,0,1162,2177,2177,31,31,214,183,9210,9230,491,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1213,1892,3770,447,5100,0,0,0,1128,2358,2358,40,40,226,186,9457,14285,391,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1216,3366,0,0,5100,0,0,0,1117,1963,1963,18,18,215,197,9178,13714,483,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1173,1555,3717,552,5100,0,0,0,1076,2482,2482,52,52,238,186,9427,14750,387,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1146,1341,2879,347,5100,0,0,0,1075,1711,1711,11,11,214,203,9179,6714,466,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1155,758,3679,330,5100,0,0,0,1033,2378,2378,58,58,238,180,9311,26666,409,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1133,1398,2689,325,5100,0,0,0,1036,1623,1623,16,16,214,198,9206,-28613,441,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1114,1108,3618,263,5100,0,0,0,996,2341,2341,65,65,239,174,9247,11707,413,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1088,1713,3374,207,5100,0,0,0,997,1390,1390,25,25,215,190,9196,10666,430,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1062,1191,3143,192,5100,0,0,0,955,2017,2017,73,73,238,165,9199,9038,411,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1049,2011,2658,310,5100,0,0,0,955,1300,1300,29,29,202,173,9138,12051,427,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1015,1204,3466,242,5100,0,0,0,912,1965,1965,76,76,238,162,9163,10212,402,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1017,1547,0,0,5100,0,0,0,903,1163,1163,39,39,203,164,9043,18750,429,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,978,1255,3479,484,5100,0,0,0,873,1602,1602,66,66,238,172,9141,12702,391,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,983,1162,2619,402,5100,0,0,0,855,1103,1103,54,54,214,160,8943,17352,430,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,940,955,3374,209,5100,0,0,0,826,1566,1566,69,69,250,181,9108,15789,380,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,5,3,2495,776,2747,299,5100,0,0,0,2475,410,410,178,175,405,227,9990,10654,104,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,2,3,1121,1237,0,0,1159,957,2928,204,1129,784,784,108,108,309,201,9964,16666,98,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,2,4,1370,985,3067,306,1314,894,0,0,1244,1206,784,120,85,428,308,6224,10170,1075,11
Train_OD_HY11,路沿15cm下雨2mid,0,rear,2,5,1360,1897,2762,260,1435,894,0,0,1354,851,851,124,124,547,423,10000,9958,16,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,6,1406,3142,0,0,1454,482,0,0,1360,1436,1536,86,51,619,533,10000,0,12,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,7,1406,3142,0,0,1448,2033,0,0,1360,1436,1536,80,51,619,539,10000,0,12,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,8,1608,642,0,0,1556,543,0,0,1419,3142,1536,139,59,678,539,10000,10504,1278,11
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1611,1809,0,0,1635,948,0,0,1550,798,798,211,211,809,598,10000,10438,12,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1611,1809,0,0,1682,543,0,0,1550,1529,1523,45,45,655,610,10000,0,12,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1653,1077,0,0,1692,948,0,0,1621,1688,1853,162,150,690,528,10000,10566,42,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1849,418,0,0,1795,483,3337,156,1691,2453,2109,151,72,643,492,10000,11369,1476,11
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1886,408,0,0,1856,0,0,0,1761,681,681,148,148,595,447,10000,0,1497,8
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1854,1571,0,0,1879,981,0,0,1831,681,681,141,72,548,407,10000,11769,43,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,1910,544,4475,359,1945,981,0,0,1900,1729,1690,76,76,547,471,10000,11128,48,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2132,1050,0,0,2149,1395,0,0,2109,1587,1587,221,221,761,540,10000,10251,76,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2196,700,4757,218,2252,642,0,0,2179,1559,1476,84,84,774,690,10000,10000,81,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2196,700,4757,218,2218,1395,0,0,2176,773,1476,14,14,643,629,10000,0,80,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2419,1356,0,0,2432,858,0,0,2387,755,773,231,231,857,626,10000,9965,109,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2717,993,0,0,2731,687,0,0,2691,1325,1325,329,324,1095,766,10000,10369,143,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,2780,242,0,0,2809,687,0,0,2760,1242,1242,95,92,1095,1000,10000,10188,147,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,3024,594,0,0,3030,626,0,0,2993,546,495,263,259,1262,999,10000,10097,178,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,3080,266,0,0,3136,240,0,0,3063,1112,1112,99,99,1261,1162,10000,10300,182,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,3080,266,0,0,3101,626,0,0,3061,490,483,27,27,1190,1163,10000,0,181,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,3317,384,0,0,3321,513,0,0,3293,434,402,262,260,1214,952,10000,10546,213,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,3603,367,0,0,3608,358,0,0,3581,831,831,325,319,1439,1114,10000,10384,247,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,3892,297,0,0,3975,0,0,0,3867,738,738,332,329,1737,1405,10000,10311,281,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,4180,361,0,0,4183,235,0,0,4146,665,738,329,329,1809,1480,10000,9895,312,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,4,9,4461,212,0,0,4466,178,0,0,4425,499,539,331,331,1786,1455,10000,10177,344,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,4201,254,0,0,5100,0,0,0,4140,369,383,-238,-243,1427,1665,10000,11000,312,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,4031,185,0,0,5100,0,0,0,3964,352,362,-136,-136,1011,1147,10000,9884,280,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,4015,226,0,0,5100,0,0,0,3951,239,225,27,27,928,901,10000,10215,290,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3834,204,0,0,5100,0,0,0,3761,300,300,-152,-158,738,890,10000,10253,255,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3814,382,0,0,5100,0,0,0,3737,194,194,8,23,476,468,10000,10646,265,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3726,218,0,0,5100,0,0,0,3653,299,300,-61,-61,95,156,10000,10000,239,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3712,411,0,0,5100,0,0,0,3629,202,202,12,22,226,214,10000,10490,253,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3622,236,0,0,5100,0,0,0,3547,307,307,78,78,595,517,10000,10288,224,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3605,420,0,0,5100,0,0,0,3523,210,210,26,23,904,878,10000,10000,241,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3527,176,0,0,5100,0,0,0,3454,338,338,73,73,690,617,10000,10000,212,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3504,353,0,0,5100,0,0,0,3419,203,203,38,38,548,510,10000,10693,229,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3411,259,0,0,5100,0,0,0,3335,358,358,87,87,619,532,10000,10258,198,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3398,408,0,0,5100,0,0,0,3312,218,218,27,27,453,426,10000,10094,215,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3309,274,0,0,5100,0,0,0,3231,394,394,87,87,512,425,10000,10490,186,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3295,474,0,0,5100,0,0,0,3196,232,232,42,42,464,422,10000,11553,202,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3208,418,0,0,5100,0,0,0,3128,413,413,79,79,512,433,10000,10594,174,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3191,523,0,0,5100,0,0,0,3104,272,272,33,33,452,419,10000,9134,191,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3101,465,0,0,5100,0,0,0,3034,435,435,81,81,500,419,10000,8878,163,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3089,550,0,0,5100,0,0,0,3010,318,318,32,32,452,420,10000,9313,180,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,3001,570,0,0,5100,0,0,0,2918,461,461,102,102,511,409,10000,11900,150,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2986,554,0,0,5100,0,0,0,2895,397,397,35,35,452,417,10000,11553,167,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2905,601,0,0,5100,0,0,0,2826,501,501,82,82,499,417,10000,9895,140,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2892,773,0,0,5100,0,0,0,2804,465,465,35,35,440,405,10000,10106,156,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2814,687,0,0,5100,0,0,0,2734,574,574,84,84,476,392,10000,10549,129,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2802,894,0,0,5100,0,0,0,2711,548,548,34,34,428,394,10000,10555,145,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2728,584,0,0,5100,0,0,0,2644,658,658,83,83,476,393,10000,11046,119,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2715,1091,0,0,5100,0,0,0,2632,581,581,27,27,417,390,10000,9655,136,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2644,717,0,0,5100,0,0,0,2573,772,772,74,74,452,378,10000,8452,111,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2636,1172,0,0,5100,0,0,0,2550,631,631,36,36,381,345,10000,10506,126,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2569,786,0,0,5100,0,0,0,2481,896,896,84,84,429,345,10000,12800,101,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2556,1168,0,0,5100,0,0,0,2471,675,675,24,24,369,345,10000,10375,117,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2486,509,0,0,5100,0,0,0,2414,1019,1019,72,72,405,333,10000,8554,93,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2478,1368,0,0,5100,0,0,0,2392,656,656,37,37,357,320,10000,10769,108,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2412,540,0,0,5100,0,0,0,2335,1138,1138,74,74,393,319,10000,11216,84,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2403,1475,0,0,5100,0,0,0,2323,627,627,24,24,333,309,10000,9466,99,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2335,635,0,0,5100,0,0,0,2255,1254,1254,84,84,393,309,10000,10909,75,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2327,1523,0,0,5100,0,0,0,2233,637,637,39,39,357,318,10000,12500,89,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2256,701,0,0,5100,0,0,0,2186,1341,1341,64,64,381,317,10000,8987,66,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2250,1469,0,0,5100,0,0,0,2164,634,634,38,38,333,295,10000,9350,81,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2181,851,4732,275,5100,0,0,0,2117,1400,1400,62,62,369,307,10000,9466,59,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2176,1678,0,0,5100,0,0,0,2093,647,647,36,36,333,297,10000,9594,73,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2109,903,0,0,5100,0,0,0,2025,1502,1502,82,82,381,299,10000,13333,48,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2100,1848,0,0,5100,0,0,0,2004,726,726,35,35,345,310,10000,12500,62,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2035,861,0,0,5100,0,0,0,1958,1598,1598,62,62,381,319,10000,9594,41,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,2029,2202,0,0,5100,0,0,0,1936,790,790,36,36,333,297,10000,10140,53,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,1952,403,4513,219,5100,0,0,0,1889,1744,1744,60,60,357,297,10000,8554,33,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,1954,2338,0,0,5100,0,0,0,1866,743,743,36,36,333,297,10000,9466,45,10
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,1885,537,0,0,5100,0,0,0,1809,1907,1907,71,71,369,298,10000,12537,24,9
Train_OD_HY11,路沿15cm下雨2mid,0,rear,3,9,1883,2132,0,0,5100,0,0,0,1788,711,711,38,38,346,308,10000,11830,36,10
