Train_OD_Project,ObjName,HeightLabel,Direction,Obj_ID,CurCyc,PosDeDis1,PosDeAmp1,PosDeDis2,PosDeAmp2,PosCeDis1,PosCeAmp1,PosCeDis2,PosCeAmp2,TrainObjDist,AvgDeEchoHigh_SameTx,AvgCeEchoHigh_SameTxRx,OdoDiffObjDis,OdoDiffDeDis,OdoDiff,ObjDiff,CosAngle,RateOfVhoDeDiff,AngleDist,TxSensID
Train_OD_HY11,锥桶圆形right,1,rear,1,9,873,966,0,0,0,0,0,0,833,5313,5313,148,148,773,625,9947,10737,94,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,1450,678,0,0,5100,0,0,0,1169,4746,4746,374,374,1119,745,7527,0,950,10
Train_OD_HY11,锥桶圆形right,1,rear,1,9,1317,1223,0,0,5100,0,0,0,1286,4746,4746,163,119,1238,1075,9997,10472,9,9
Train_OD_HY11,锥桶圆形right,1,rear,1,3,1525,439,0,0,5100,0,0,0,1246,878,878,77,77,334,257,7398,12025,1039,10
Train_OD_HY11,锥桶圆形right,1,rear,1,4,1261,1086,0,0,5100,0,0,0,1222,482,482,34,27,358,324,9939,10549,140,9
Train_OD_HY11,锥桶圆形right,1,rear,1,5,1490,607,0,0,5100,0,0,0,1203,947,947,33,33,381,348,7345,13428,1019,10
Train_OD_HY11,锥桶圆形right,1,rear,1,6,1210,1005,0,0,5100,0,0,0,1177,524,524,38,31,405,367,9939,9215,137,9
Train_OD_HY11,锥桶圆形right,1,rear,1,7,879,1293,0,0,0,0,0,0,834,962,962,369,369,762,393,9795,10785,178,9
Train_OD_HY11,锥桶圆形right,1,rear,1,8,833,2187,0,0,0,0,0,0,787,1028,1028,74,74,810,736,9762,10434,182,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,787,3748,0,0,0,0,0,0,741,1221,1221,75,75,858,783,9715,10434,188,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,743,4068,0,0,0,0,0,0,695,1717,1717,69,71,666,597,9661,10681,193,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,698,4336,0,0,0,0,0,0,649,2053,2053,73,73,691,618,9586,10666,198,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,654,3975,0,0,0,0,0,0,604,2531,2531,70,70,667,597,9501,10909,203,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,611,4373,0,0,0,0,0,0,559,2712,2712,72,72,690,618,9405,10930,209,9
Train_OD_HY11,锥桶圆形right,1,rear,1,9,576,7812,0,0,0,0,0,0,524,3123,3123,59,61,703,644,9301,10285,211,9
